split,class_name,image_rel_path,edge_density,edge_mean_length,edge_orient_bin_00,edge_orient_bin_01,edge_orient_bin_02,edge_orient_bin_03,edge_orient_bin_04,edge_orient_bin_05,edge_orient_bin_06,edge_orient_bin_07,edge_orient_bin_08,edge_orient_bin_09,edge_orient_bin_10,edge_orient_bin_11,edge_orient_bin_12,edge_orient_bin_13,edge_orient_bin_14,edge_orient_bin_15,edge_orient_bin_16,edge_orient_bin_17,glcm_contrast_d1_a0,glcm_contrast_d1_a1,glcm_contrast_d1_a2,glcm_contrast_d1_a3,glcm_contrast_d2_a0,glcm_contrast_d2_a1,glcm_contrast_d2_a2,glcm_contrast_d2_a3,glcm_homogeneity_d1_a0,glcm_homogeneity_d1_a1,glcm_homogeneity_d1_a2,glcm_homogeneity_d1_a3,glcm_homogeneity_d2_a0,glcm_homogeneity_d2_a1,glcm_homogeneity_d2_a2,glcm_homogeneity_d2_a3,glcm_energy_d1_a0,glcm_energy_d1_a1,glcm_energy_d1_a2,glcm_energy_d1_a3,glcm_energy_d2_a0,glcm_energy_d2_a1,glcm_energy_d2_a2,glcm_energy_d2_a3,glcm_correlation_d1_a0,glcm_correlation_d1_a1,glcm_correlation_d1_a2,glcm_correlation_d1_a3,glcm_correlation_d2_a0,glcm_correlation_d2_a1,glcm_correlation_d2_a2,glcm_correlation_d2_a3,fft_radial_band_00,fft_radial_band_01,fft_radial_band_02,fft_radial_band_03,fft_radial_band_04,fft_radial_band_05,fft_radial_band_06,fft_radial_band_07,fft_radial_band_08,fft_radial_band_09,fft_radial_band_10,fft_radial_band_11,fft_radial_band_12,fft_radial_band_13,fft_radial_band_14,fft_radial_band_15,gabor_theta0_wl2,gabor_theta0_wl4,gabor_theta0_wl8,gabor_theta0_wl16,gabor_theta1_wl2,gabor_theta1_wl4,gabor_theta1_wl8,gabor_theta1_wl16,gabor_theta2_wl2,gabor_theta2_wl4,gabor_theta2_wl8,gabor_theta2_wl16,gabor_theta3_wl2,gabor_theta3_wl4,gabor_theta3_wl8,gabor_theta3_wl16,gabor_theta4_wl2,gabor_theta4_wl4,gabor_theta4_wl8,gabor_theta4_wl16,curv_mean,curv_std,curv_p95,curv_pitch_ratio,shape_area,shape_perimeter,shape_roundness
train,Crinoids,geo fossil I/Crinoids/Crinoid128.jpg,13.956012725830078,797.0554809570312,159.0,227.0,343.0,399.0,498.0,496.0,473.0,371.0,323.0,356.0,456.0,679.0,656.0,589.0,493.0,348.0,221.0,141.0,10.728499412536621,16.229764938354492,12.859345436096191,15.460637092590332,18.226593017578125,16.229764938354492,21.144546508789062,15.460637092590332,0.7910468578338623,0.7381495833396912,0.7601478099822998,0.7382487654685974,0.7156333923339844,0.7381495833396912,0.6836228966712952,0.7382487654685974,0.6660234928131104,0.6433587670326233,0.6576864123344421,0.6432993412017822,0.6316297054290771,0.6433587670326233,0.6158863306045532,0.6432993412017822,0.728765070438385,0.5908434391021729,0.6748936772346497,0.6102333664894104,0.5405087471008301,0.5908434391021729,0.4669473171234131,0.6102333664894104,0.05616127327084541,0.07704925537109375,0.08158267289400101,0.08147361874580383,0.08197792619466782,0.08063145726919174,0.07734545320272446,0.07697654515504837,0.07922017574310303,0.07881498336791992,0.08183871954679489,0.06910747289657593,0.03760220855474472,0.02327549271285534,0.012725570239126682,0.004217169247567654,3.251953125,2.919921875,2.708984375,2.279296875,3.375,3.7265625,3.75390625,3.046875,4.3828125,4.15625,4.30078125,4.1328125,4.35546875,3.998046875,3.580078125,3.947265625,3.37890625,3.486328125,3.453125,2.689453125,0.2114332616329193,0.22571144998073578,0.7071047425270081,1.6741461753845215,77828.0,130.08326721191406,57.79668426513672
train,Ammonites,geo fossil I/Ammonites/Ammonite157.jpg,17.630081176757812,1006.8888549804688,150.0,242.0,400.0,584.0,724.0,809.0,730.0,553.0,411.0,392.0,523.0,671.0,686.0,634.0,561.0,393.0,240.0,190.0,12.27730655670166,18.119226455688477,14.159893035888672,16.826358795166016,20.048946380615234,18.119226455688477,22.25114631652832,16.826358795166016,0.7364497184753418,0.6805713772773743,0.7073687314987183,0.6788207292556763,0.6515929102897644,0.6805713772773743,0.6272595524787903,0.6788207292556763,0.566651463508606,0.5434410572052002,0.5579311847686768,0.542239248752594,0.5305396318435669,0.5434410572052002,0.5165668725967407,0.542239248752594,0.7187349796295166,0.5851649641990662,0.6757770776748657,0.6147741079330444,0.5406268835067749,0.5851649641990662,0.49108991026878357,0.6147741079330444,0.06471503525972366,0.06859958171844482,0.07522687315940857,0.07692082226276398,0.07693096995353699,0.07937543839216232,0.08078039437532425,0.08232869952917099,0.0809192955493927,0.08062341064214706,0.08451329171657562,0.07121048867702484,0.03863425925374031,0.022957434877753258,0.011943018063902855,0.004320980980992317,3.203125,3.029296875,2.724609375,2.259765625,3.296875,3.626953125,3.0703125,2.884765625,4.01953125,3.88671875,3.427734375,2.50390625,3.966796875,3.6015625,3.39453125,2.94921875,3.140625,3.21875,3.146484375,2.455078125,0.24642199277877808,0.2896648645401001,0.7273237109184265,1.4261701107025146,104678.0,324.95330810546875,12.457283020019531
train,Crinoids,geo fossil I/Crinoids/Crinoid94.jpg,13.414192199707031,766.111083984375,84.0,108.0,113.0,214.0,309.0,486.0,779.0,1204.0,1032.0,553.0,360.0,327.0,269.0,206.0,162.0,112.0,72.0,84.0,6.11020565032959,10.618069648742676,8.242973327636719,9.311226844787598,10.29749870300293,10.618069648742676,11.152429580688477,9.311226844787598,0.8716349005699158,0.8319085836410522,0.844871461391449,0.8350995182991028,0.8321266174316406,0.8319085836410522,0.8193328380584717,0.8350995182991028,0.8051970601081848,0.7913373708724976,0.8003813028335571,0.792080283164978,0.7875347137451172,0.7913373708724976,0.7822473645210266,0.792080283164978,0.7589671015739441,0.5824047327041626,0.6749517917633057,0.6338012218475342,0.5949108004570007,0.5824047327041626,0.5609392523765564,0.6338012218475342,0.069717176258564,0.06836232542991638,0.06279697269201279,0.07154952734708786,0.07487781345844269,0.07900109887123108,0.08273966610431671,0.08296892046928406,0.08918633311986923,0.08597154170274734,0.08730317652225494,0.07213062793016434,0.03646816313266754,0.021297642961144447,0.011237542144954205,0.00439147325232625,3.154296875,3.044921875,3.1875,4.5625,3.46875,3.291015625,2.740234375,2.265625,5.7578125,4.80078125,2.88671875,1.73046875,5.4140625,3.53125,2.46875,2.01953125,3.064453125,3.078125,2.908203125,2.787109375,0.22092574834823608,0.2579922676086426,0.7273237109184265,2.8264143466949463,45856.0,94.6274185180664,64.35348510742188
train,Crinoids,geo fossil I/Crinoids/Crinoid180.jpg,10.968704223632812,626.4443969726562,361.0,495.0,564.0,634.0,510.0,398.0,252.0,169.0,91.0,81.0,113.0,148.0,231.0,340.0,331.0,305.0,313.0,348.0,8.766215324401855,11.592672348022461,6.171144485473633,8.946228981018066,14.42215633392334,11.592672348022461,10.839044570922852,8.946228981018066,0.8353555798530579,0.8142731785774231,0.8689571022987366,0.8401480317115784,0.7867075204849243,0.8142731785774231,0.8223258256912231,0.8401480317115784,0.7621825337409973,0.752992570400238,0.7716230154037476,0.7597460746765137,0.7377225756645203,0.752992570400238,0.7542499899864197,0.7597460746765137,0.703489363193512,0.6071818470954895,0.7907413840293884,0.6968551874160767,0.5122695565223694,0.6071818470954895,0.6319741010665894,0.6968551874160767,0.06907157599925995,0.07297962158918381,0.07729201763868332,0.07662520557641983,0.0790831595659256,0.08308713138103485,0.08127675205469131,0.08002260327339172,0.07996934652328491,0.07926630973815918,0.08106114715337753,0.06880247592926025,0.03490419313311577,0.0209178663790226,0.011957719922065735,0.003682884853333235,3.775390625,4.171875,4.16796875,3.25390625,3.482421875,4.83203125,6.06640625,4.5078125,2.89453125,2.828125,2.3671875,2.365234375,2.8515625,2.53125,2.119140625,1.4453125,3.10546875,3.046875,2.560546875,1.8759765625,0.22306856513023376,0.26173898577690125,0.7273237109184265,5.755739212036133,55094.0,158.76954650878906,27.465007781982422
train,Trilobites,geo fossil I/Trilobites/Trilobite76.jpg,6.211967468261719,354.77777099609375,150.0,245.0,245.0,216.0,160.0,170.0,159.0,135.0,114.0,123.0,145.0,156.0,166.0,151.0,130.0,104.0,136.0,151.0,8.224815368652344,13.299443244934082,10.807374954223633,14.590963363647461,15.775800704956055,13.299443244934082,21.16718864440918,14.590963363647461,0.829375684261322,0.786953866481781,0.8193936944007874,0.7854633331298828,0.7686360478401184,0.786953866481781,0.7435506582260132,0.7854633331298828,0.5639535188674927,0.5505734086036682,0.5579168796539307,0.5481278300285339,0.5457026958465576,0.5505734086036682,0.5346009135246277,0.5481278300285339,0.9468585848808289,0.9141842126846313,0.9301722645759583,0.9058505892753601,0.8982089161872864,0.9141842126846313,0.8634170293807983,0.9058505892753601,0.1324722170829773,0.09684734791517258,0.09002678096294403,0.08267151564359665,0.0763251930475235,0.07338818162679672,0.07096859812736511,0.0672675371170044,0.06670831888914108,0.0639650896191597,0.06743045896291733,0.053963661193847656,0.028553875163197517,0.016511371359229088,0.009474202990531921,0.003425661940127611,1.8779296875,2.06640625,2.638671875,2.935546875,1.6083984375,2.158203125,2.671875,3.115234375,2.06640625,2.537109375,3.36328125,4.18359375,2.107421875,2.7421875,4.0625,4.92578125,1.6318359375,2.26953125,3.05859375,3.142578125,0.23975801467895508,0.2675517797470093,0.7155412435531616,1.3218822479248047,110587.0,111.01219177246094,112.7645492553711
train,Ammonites,geo fossil I/Ammonites/Ammonite187.jpg,12.106819152832031,691.4443969726562,178.0,240.0,330.0,391.0,344.0,421.0,364.0,317.0,254.0,292.0,261.0,358.0,426.0,404.0,403.0,404.0,287.0,236.0,14.85604190826416,23.661043167114258,15.758848190307617,22.563936233520508,31.450469970703125,23.661043167114258,33.48393249511719,22.563936233520508,0.8439913392066956,0.8187363147735596,0.8398245573043823,0.8184981942176819,0.8017641305923462,0.8187363147735596,0.7961369752883911,0.8184981942176819,0.7669321298599243,0.7550689578056335,0.7642013430595398,0.7576758861541748,0.7507651448249817,0.7550689578056335,0.7452369332313538,0.7576758861541748,0.905490517616272,0.849940836429596,0.8998614549636841,0.8568977117538452,0.8003262877464294,0.849940836429596,0.7878885865211487,0.8568977117538452,0.10356492549180984,0.09219979494810104,0.09582804143428802,0.10777506232261658,0.09062716364860535,0.0840972438454628,0.06708402186632156,0.06496082991361618,0.06477484852075577,0.06196120008826256,0.06173836812376976,0.05029596760869026,0.027602622285485268,0.016104254871606827,0.008449094370007515,0.002936556003987789,3.490234375,5.28125,6.40625,5.1640625,3.529296875,5.38671875,6.67578125,5.9765625,4.1484375,5.48046875,6.5859375,6.41015625,4.140625,5.7421875,6.49609375,6.0703125,3.6640625,5.68359375,6.546875,5.46484375,0.17538811266422272,0.23703645169734955,0.7071047425270081,1.5308994054794312,55846.0,218.81118774414062,14.657601356506348
train,Belemnites,geo fossil I/Belemnites/Belemnite11.jpg,4.323863983154297,246.94442749023438,41.0,53.0,95.0,149.0,189.0,188.0,239.0,223.0,167.0,182.0,173.0,226.0,275.0,192.0,146.0,100.0,58.0,27.0,1.1557896137237549,2.9949123859405518,2.6671605110168457,2.763458013534546,1.92897367477417,2.9949123859405518,4.334137916564941,2.763458013534546,0.9488232135772705,0.9092838168144226,0.9120281338691711,0.9100470542907715,0.9320721626281738,0.9092838168144226,0.8836844563484192,0.9100470542907715,0.901577353477478,0.8827667236328125,0.8856825232505798,0.8838890194892883,0.8936892747879028,0.8827667236328125,0.8636121153831482,0.8838890194892883,0.8050623536109924,0.49697139859199524,0.5501517057418823,0.5358467102050781,0.6760136485099792,0.49697139859199524,0.27204734086990356,0.5358467102050781,0.04697398096323013,0.07533449679613113,0.08305569738149643,0.079792819917202,0.08354241400957108,0.08173887431621552,0.08091340214014053,0.0797334536910057,0.08340612053871155,0.0815066397190094,0.08509600907564163,0.06905169785022736,0.03521353006362915,0.020186837762594223,0.010759696364402771,0.0036943224258720875,0.8916015625,0.6875,0.4365234375,0.2369384765625,0.87109375,0.869140625,0.751953125,0.5,1.8427734375,2.478515625,3.388671875,2.765625,1.8203125,2.046875,2.779296875,2.7109375,0.8603515625,0.84228515625,0.70556640625,0.41162109375,0.18913979828357697,0.31592169404029846,0.6574196815490723,8.177788734436035,50863.0,684.3746948242188,1.3646584749221802
train,Crinoids,geo fossil I/Crinoids/Crinoid118.jpg,15.8441162109375,904.8888549804688,153.0,197.0,374.0,510.0,717.0,896.0,920.0,747.0,610.0,529.0,447.0,431.0,442.0,343.0,307.0,238.0,144.0,106.0,11.528987884521484,19.119285583496094,13.62161636352539,15.537835121154785,19.76089859008789,19.119285583496094,22.129423141479492,15.537835121154785,0.7825654745101929,0.7040331959724426,0.7497280836105347,0.7423281669616699,0.7011604905128479,0.7040331959724426,0.676149308681488,0.7423281669616699,0.6561675667762756,0.6246505379676819,0.6476824879646301,0.6370438933372498,0.6188772916793823,0.6246505379676819,0.6076401472091675,0.6370438933372498,0.7264792919158936,0.5474755167961121,0.6767697930335999,0.6322430372238159,0.5323074460029602,0.5474755167961121,0.476115882396698,0.6322430372238159,0.05830356851220131,0.07205094397068024,0.07958967983722687,0.07506052404642105,0.08109665662050247,0.08465408533811569,0.08601543307304382,0.07979152351617813,0.07974760234355927,0.0803668424487114,0.08278629183769226,0.0682348906993866,0.03616014122962952,0.020837025716900826,0.011233891360461712,0.004070905968546867,3.5546875,3.318359375,2.978515625,2.611328125,3.689453125,4.29296875,4.54296875,3.896484375,4.65625,4.98046875,4.234375,3.3671875,4.47265625,3.728515625,3.072265625,2.69140625,3.443359375,3.10546875,2.92578125,2.529296875,0.2170449197292328,0.2580365240573883,0.7155412435531616,1.4245820045471191,79085.0,155.2964630126953,41.20793533325195
train,Leaf fossils,geo fossil I/Leaf fossils/Leaf fossil41.jpg,15.239067077636719,870.3333129882812,360.0,421.0,438.0,438.0,408.0,421.0,455.0,433.0,435.0,410.0,376.0,424.0,454.0,453.0,433.0,429.0,346.0,336.0,9.475115776062012,14.673470497131348,10.501161575317383,12.998954772949219,15.147683143615723,14.673470497131348,16.07454490661621,12.998954772949219,0.7940675020217896,0.7425229549407959,0.7835726737976074,0.7485009431838989,0.7230371832847595,0.7425229549407959,0.7128158211708069,0.7485009431838989,0.6519492268562317,0.6292791366577148,0.6479426026344299,0.6319776773452759,0.6186087727546692,0.6292791366577148,0.6128272414207458,0.6319776773452759,0.724365234375,0.5735629200935364,0.694830060005188,0.6222273111343384,0.5593622326850891,0.5735629200935364,0.5331615805625916,0.6222273111343384,0.06635909527540207,0.07485030591487885,0.07916968315839767,0.07668546587228775,0.07827924937009811,0.07476729154586792,0.07861427217721939,0.07971326261758804,0.08044315874576569,0.08212937414646149,0.08495911210775375,0.07014527171850204,0.036576054990291595,0.021461471915245056,0.011604591272771358,0.004242345225065947,2.748046875,2.7109375,3.07421875,1.9931640625,2.587890625,2.939453125,2.8125,2.18359375,3.19921875,3.240234375,3.1796875,2.791015625,3.169921875,2.91015625,3.044921875,3.091796875,2.44921875,2.28125,2.416015625,1.955078125,0.20910640060901642,0.27117839455604553,0.7273237109184265,1.5608974695205688,94635.0,99.98275756835938,118.96287536621094
train,Ammonites,geo fossil I/Ammonites/Ammonite127.jpg,6.228504180908203,355.7221984863281,103.0,127.0,185.0,295.0,457.0,426.0,356.0,278.0,174.0,164.0,138.0,116.0,113.0,105.0,111.0,98.0,80.0,84.0,3.886791229248047,6.139837741851807,4.332438945770264,4.435178756713867,5.851773738861084,6.139837741851807,6.319296836853027,4.435178756713867,0.904757022857666,0.8757021427154541,0.8991721272468567,0.8944520354270935,0.871187686920166,0.8757021427154541,0.8646335601806641,0.8944520354270935,0.765763521194458,0.7532411813735962,0.7636857628822327,0.7606506943702698,0.7503358125686646,0.7532411813735962,0.74680495262146,0.7606506943702698,0.6626483798027039,0.4654245972633362,0.6230344176292419,0.6137998700141907,0.4915506839752197,0.4654245972633362,0.44848883152008057,0.6137998700141907,0.05823792517185211,0.06603247672319412,0.0739755854010582,0.06919484585523605,0.07403019070625305,0.07586482167243958,0.08007898181676865,0.08090901374816895,0.08347801119089127,0.08537095040082932,0.09078076481819153,0.0763048380613327,0.041478462517261505,0.024891210719943047,0.01470150612294674,0.004670412745326757,1.5546875,1.529296875,1.390625,1.0849609375,1.6884765625,2.01171875,1.7373046875,1.5166015625,1.9306640625,1.96875,2.021484375,1.6005859375,1.8095703125,1.3125,1.2548828125,1.0107421875,1.3994140625,1.076171875,0.9521484375,0.7568359375,0.17564067244529724,0.24149185419082642,0.6260986328125,1.5991846323013306,60655.0,234.81118774414062,13.824165344238281
train,Leaf fossils,geo fossil I/Leaf fossils/Leaf fossil65.jpg,15.425834655761719,880.9999389648438,530.0,507.0,600.0,534.0,450.0,392.0,283.0,211.0,179.0,174.0,218.0,299.0,447.0,521.0,639.0,700.0,652.0,556.0,8.307294845581055,9.809929847717285,5.956758499145508,9.431217193603516,12.430843353271484,9.809929847717285,9.657336235046387,9.431217193603516,0.783385157585144,0.7708973288536072,0.8205596208572388,0.7620137333869934,0.7171801924705505,0.7708973288536072,0.7638542652130127,0.7620137333869934,0.6593970060348511,0.652119517326355,0.6722069978713989,0.6482872366905212,0.6236941814422607,0.652119517326355,0.6481174230575562,0.6482872366905212,0.6552180051803589,0.593565046787262,0.752550482749939,0.6092530488967896,0.4853202998638153,0.593565046787262,0.5993243455886841,0.6092530488967896,0.06516198068857193,0.07683183997869492,0.07277999073266983,0.07226178795099258,0.07671218365430832,0.07648163288831711,0.07905881106853485,0.079890675842762,0.08064369112253189,0.08408153802156448,0.08725856989622116,0.07187443226575851,0.037967704236507416,0.022435098886489868,0.012343200854957104,0.004216859117150307,3.5,3.21484375,2.826171875,3.92578125,2.791015625,2.70703125,2.1640625,1.912109375,2.4453125,2.103515625,1.662109375,1.1904296875,2.447265625,1.96484375,1.76953125,1.30078125,2.806640625,2.63671875,2.482421875,2.98046875,0.2145591676235199,0.25941693782806396,0.7071047425270081,3.9989817142486572,81886.0,114.52690887451172,78.45207214355469
train,Corals,geo fossil I/Corals/Coral80.jpg,25.381908416748047,1449.611083984375,489.0,544.0,756.0,807.0,863.0,798.0,670.0,544.0,411.0,475.0,590.0,814.0,969.0,954.0,931.0,833.0,630.0,613.0,15.79354190826416,21.459529876708984,15.400544166564941,20.9891414642334,25.630126953125,21.459529876708984,25.599361419677734,20.9891414642334,0.673448383808136,0.6268326044082642,0.6720295548439026,0.6182000041007996,0.5796043872833252,0.6268326044082642,0.5821384787559509,0.6182000041007996,0.48432835936546326,0.4689720869064331,0.4854276776313782,0.46599408984184265,0.44839367270469666,0.4689720869064331,0.45177391171455383,0.46599408984184265,0.7339131236076355,0.6380932927131653,0.7402487993240356,0.6460261940956116,0.5682826042175293,0.6380932927131653,0.5680263042449951,0.6460261940956116,0.07397438585758209,0.08443091064691544,0.07588207721710205,0.07799649983644485,0.07719383388757706,0.07724505662918091,0.07704652100801468,0.07753906399011612,0.07784741371870041,0.07808585464954376,0.08117739111185074,0.06757470220327377,0.0366610549390316,0.021149469539523125,0.012185471132397652,0.004010301548987627,3.126953125,3.482421875,3.447265625,4.29296875,2.9453125,3.35546875,3.482421875,4.28125,3.23828125,3.408203125,3.48828125,3.720703125,3.259765625,3.34765625,3.734375,3.490234375,2.935546875,3.404296875,3.548828125,3.8515625,0.24875730276107788,0.6852835416793823,0.7161303758621216,1.0494122505187988,125561.0,143.35533142089844,76.77801513671875
train,Corals,geo fossil I/Corals/Coral138.jpg,19.139785766601562,1093.111083984375,499.0,632.0,689.0,690.0,686.0,590.0,437.0,376.0,260.0,322.0,371.0,536.0,628.0,730.0,751.0,727.0,633.0,552.0,21.398923873901367,28.25029754638672,19.326013565063477,26.651208877563477,34.338138580322266,28.25029754638672,32.24443054199219,26.651208877563477,0.7027997374534607,0.6688022613525391,0.7231406569480896,0.6636016368865967,0.6180821061134338,0.6688022613525391,0.6323265433311462,0.6636016368865967,0.5854038596153259,0.5680758357048035,0.5906661152839661,0.5654489994049072,0.5418659448623657,0.5680758357048035,0.5482512712478638,0.5654489994049072,0.6468446850776672,0.5342743992805481,0.681246817111969,0.5606377124786377,0.433661550283432,0.5342743992805481,0.46881067752838135,0.5606377124786377,0.05916609615087509,0.06964612007141113,0.07331343740224838,0.08281224966049194,0.08612911403179169,0.08212363719940186,0.07836165279150009,0.07814926654100418,0.07985692471265793,0.08027999848127365,0.08296723663806915,0.06927139312028885,0.03834463655948639,0.02298414707183838,0.01242029294371605,0.004173808265477419,4.27734375,5.1796875,4.16015625,3.236328125,4.19140625,4.9609375,4.31640625,3.478515625,4.30859375,4.42578125,4.375,3.546875,4.3046875,4.171875,4.3671875,3.80078125,4.1953125,4.62109375,4.27734375,3.509765625,0.2507222592830658,0.5372052192687988,0.7155412435531616,1.4788309335708618,96543.0,530.5340576171875,4.310266494750977
train,Crinoids,geo fossil I/Crinoids/Crinoid155.jpg,23.964614868164062,1368.6666259765625,143.0,255.0,454.0,758.0,1006.0,1403.0,1428.0,1168.0,928.0,719.0,728.0,738.0,659.0,561.0,350.0,284.0,215.0,159.0,13.034253120422363,22.591264724731445,17.66796112060547,18.19359016418457,21.235742568969727,22.591264724731445,26.127714157104492,18.19359016418457,0.7420515418052673,0.6590206623077393,0.6896659731864929,0.6895393133163452,0.664940595626831,0.6590206623077393,0.6161757111549377,0.6895393133163452,0.6287152767181396,0.5916194319725037,0.6119468212127686,0.6040138602256775,0.5906566977500916,0.5916194319725037,0.5622561573982239,0.6040138602256775,0.663463830947876,0.4171634912490845,0.5436304211616516,0.5306199789047241,0.45247882604599,0.4171634912490845,0.3253965675830841,0.5306199789047241,0.04561220481991768,0.06511252373456955,0.07236406207084656,0.07546396553516388,0.0787736251950264,0.080875925719738,0.08095863461494446,0.0824548751115799,0.08613133430480957,0.08749257773160934,0.08997738361358643,0.07515208423137665,0.03939741849899292,0.023164736106991768,0.012626447714865208,0.0044421968050301075,3.49609375,2.875,2.439453125,2.080078125,4.06640625,4.453125,3.87890625,2.931640625,5.6875,5.24609375,4.26953125,3.080078125,5.5078125,4.02734375,3.4921875,2.736328125,3.650390625,3.046875,2.625,2.0625,0.2118666172027588,0.24761725962162018,0.7071065306663513,1.2874031066894531,86600.0,188.91168212890625,30.493698120117188
